Unnamed: 0,Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),HR_Reserve_Ratio,Cluster
630,45,Female,56.2,1.77,179.0,140.0,68.0,0.91,Cardio,19.3,3.5,5,2,18.0,7.0,0.6486486486486487,4.54054054054054,232.2,0.6486486486486487,0
631,54,Male,91.2,1.68,170.0,141.0,73.0,1.12,Strength,12.3,3.7,6,2,32.4,6.0,0.7010309278350515,4.2061855670103085,429.6,0.7010309278350515,0
632,58,Male,70.6,1.55,159.0,133.0,73.0,0.62,Strength,25.2,3.3,3,0,29.3,6.0,0.6976744186046512,4.186046511627907,183.2,0.6976744186046512,1
633,53,Female,70.1,1.62,164.0,151.0,78.0,0.79,HIIT,32.7,3.4,3,0,26.6,9.5,0.8488372093023255,8.063953488372093,446.6,0.8488372093023255,1
634,44,Male,68.1,1.84,174.0,148.0,71.0,0.74,Mixed,20.8,4.1,2,0,20.1,8.0,0.7475728155339806,5.980582524271845,301.4,0.7475728155339806,1
635,34,Female,78.5,1.82,185.0,167.0,65.0,0.69,HIIT,22.6,2.9,5,2,23.7,9.5,0.85,8.075,437.4,0.85,1
636,26,Male,71.1,1.62,191.0,133.0,62.0,0.96,Yoga,17.5,4.2,6,2,27.2,3.0,0.5503875968992248,1.6511627906976742,112.7,0.5503875968992248,0
637,50,Female,41.0,1.45,175.0,134.0,84.0,0.47,Yoga,28.4,3.9,2,0,19.5,3.0,0.5494505494505495,1.6483516483516485,31.8,0.5494505494505495,1
638,37,Male,64.0,1.66,181.0,164.0,70.0,1.02,HIIT,32.2,3.3,3,0,23.3,9.5,0.8468468468468469,8.045045045045045,525.2,0.8468468468468469,1
639,30,Female,75.4,1.65,181.0,131.0,70.0,1.27,Yoga,25.5,4.7,5,1,27.6,3.0,0.5495495495495496,1.648648648648649,157.9,0.5495495495495496,0
640,45,Male,49.4,1.66,174.0,130.0,77.0,0.7,Yoga,20.4,3.7,5,1,18.0,3.0,0.5463917525773195,1.6391752577319587,56.7,0.5463917525773195,1
641,46,Female,76.1,1.73,171.0,155.0,60.0,0.82,HIIT,25.1,2.9,3,1,25.3,9.5,0.8558558558558559,8.13063063063063,507.4,0.8558558558558559,1
642,30,Female,56.2,1.77,183.0,165.0,62.0,1.14,HIIT,14.5,3.7,7,3,18.0,9.5,0.8512396694214877,8.086776859504132,518.1,0.8512396694214877,0
643,52,Female,64.0,1.78,169.0,153.0,66.0,1.04,HIIT,24.8,3.5,7,2,20.2,9.5,0.8446601941747572,8.024271844660193,534.1,0.8446601941747572,0
644,23,Female,65.4,1.72,187.0,135.0,72.0,0.61,Yoga,27.0,4.0,2,0,22.0,3.0,0.5478260869565217,1.643478260869565,65.6,0.5478260869565217,1
645,35,Male,58.6,1.5,187.0,160.0,81.0,0.74,Mixed,25.8,3.8,3,0,26.1,8.0,0.7452830188679245,5.962264150943396,258.5,0.7452830188679245,1
646,22,Female,57.4,1.65,198.0,164.0,84.0,0.69,Strength,29.9,3.3,3,0,21.2,6.0,0.7017543859649122,4.2105263157894735,166.8,0.7017543859649122,1
647,42,Male,88.5,1.9,175.0,146.0,78.0,0.88,Strength,20.9,3.6,2,0,24.5,6.0,0.7010309278350515,4.2061855670103085,327.6,0.7010309278350515,1
648,19,Male,62.7,1.72,195.0,162.0,64.0,1.29,Mixed,16.2,5.1,7,2,21.3,8.0,0.7480916030534351,5.984732824427481,484.1,0.7480916030534351,0
649,27,Female,64.5,1.72,186.0,167.0,63.0,0.56,HIIT,22.6,3.1,4,1,21.9,9.5,0.8455284552845529,8.032520325203253,290.1,0.8455284552845529,1
650,47,Female,85.4,1.72,177.0,140.0,71.0,0.9,Cardio,29.1,2.5,3,1,29.0,7.0,0.6509433962264151,4.556603773584905,350.2,0.6509433962264151,1
651,22,Female,57.5,1.72,197.0,152.0,69.0,0.75,Cardio,23.0,2.7,5,1,19.4,7.0,0.6484375,4.5390625,195.7,0.6484375,1
652,50,Female,56.8,1.45,162.0,149.0,75.0,0.48,HIIT,30.8,2.6,2,0,27.0,9.5,0.8505747126436781,8.080459770114942,220.3,0.8505747126436781,1
653,18,Male,65.8,1.66,202.0,163.0,73.0,0.86,Strength,27.3,3.6,2,0,24.0,6.0,0.6976744186046512,4.186046511627907,236.9,0.6976744186046512,1
654,35,Male,61.0,1.68,184.0,141.0,62.0,1.09,Cardio,13.9,3.3,4,2,21.7,7.0,0.6475409836065574,4.532786885245902,301.4,0.6475409836065574,0
655,49,Male,62.5,1.81,178.0,149.0,60.0,1.02,Mixed,11.9,4.5,7,3,19.1,8.0,0.7542372881355932,6.033898305084746,384.7,0.7542372881355932,0
656,28,Male,55.1,1.68,190.0,148.0,69.0,0.41,Cardio,23.0,2.5,3,0,19.4,7.0,0.6528925619834711,4.570247933884298,103.2,0.6528925619834711,1
657,38,Female,48.3,1.52,187.0,159.0,75.0,0.99,Mixed,23.7,4.6,5,1,21.0,8.0,0.75,6.0,286.9,0.75,1
658,43,Male,69.5,1.72,176.0,138.0,66.0,0.74,Cardio,24.3,3.2,5,1,23.4,7.0,0.6545454545454545,4.581818181818182,235.6,0.6545454545454545,1
659,42,Female,67.6,1.6,172.0,140.0,66.0,1.18,Strength,21.6,3.7,7,2,26.4,6.0,0.6981132075471698,4.188679245283018,334.1,0.6981132075471698,0
660,39,Female,55.4,1.56,183.0,165.0,63.0,0.91,HIIT,25.1,3.6,7,2,22.8,9.5,0.85,8.075,407.1,0.85,0
661,44,Male,58.8,1.6,182.0,140.0,63.0,1.46,Cardio,8.0,3.6,7,3,23.1,7.0,0.6470588235294118,4.529411764705882,388.8,0.6470588235294118,0
662,30,Male,71.2,1.73,195.0,154.0,78.0,0.72,Cardio,24.0,2.8,2,0,23.7,7.0,0.6495726495726496,4.547008547008547,233.1,0.6495726495726496,1
663,50,Male,84.5,1.81,172.0,157.0,73.0,0.89,HIIT,20.8,3.5,5,1,25.9,9.5,0.8484848484848485,8.06060606060606,606.2,0.8484848484848485,1
664,51,Male,79.4,1.73,174.0,145.0,59.0,1.05,Mixed,19.5,4.1,5,2,26.6,8.0,0.7478260869565218,5.982608695652174,498.8,0.7478260869565218,0
665,58,Male,56.1,1.74,163.0,128.0,64.0,0.75,Cardio,16.1,2.8,6,2,18.5,7.0,0.6464646464646465,4.525252525252526,190.4,0.6464646464646465,0
666,52,Male,68.2,1.73,168.0,130.0,83.0,0.41,Yoga,32.7,3.3,3,0,22.9,3.0,0.5529411764705883,1.6588235294117648,46.4,0.5529411764705883,1
667,18,Female,82.6,1.69,195.0,163.0,68.0,0.89,Mixed,23.9,4.6,5,1,28.9,8.0,0.7480314960629921,5.984251968503937,439.9,0.7480314960629921,0
668,38,Female,57.4,1.75,183.0,157.0,80.0,0.68,Mixed,26.8,3.6,3,0,18.7,8.0,0.7475728155339806,5.980582524271845,233.4,0.7475728155339806,1
669,23,Female,51.1,1.45,205.0,168.0,60.0,1.01,Mixed,16.9,4.2,5,3,24.3,8.0,0.7448275862068966,5.958620689655173,307.5,0.7448275862068966,0
670,45,Male,66.7,1.69,167.0,120.0,63.0,1.0,Yoga,19.8,4.1,6,2,23.3,3.0,0.5480769230769231,1.6442307692307694,109.7,0.5480769230769231,0
671,34,Female,53.9,1.58,179.0,133.0,76.0,0.7,Yoga,28.2,3.8,3,0,21.7,3.0,0.5533980582524272,1.6601941747572817,62.6,0.5533980582524272,1
672,22,Female,98.0,1.8,196.0,157.0,66.0,0.76,Strength,26.5,3.4,5,1,30.4,6.0,0.7,4.199999999999999,312.8,0.7,1
673,48,Female,67.0,1.67,165.0,138.0,74.0,0.83,Strength,26.6,4.0,3,1,24.1,6.0,0.7032967032967034,4.21978021978022,234.7,0.7032967032967034,1
674,22,Female,85.1,1.68,201.0,162.0,71.0,0.4,Strength,21.6,2.8,3,0,30.0,6.0,0.7,4.199999999999999,143.0,0.7,1
675,55,Female,56.2,1.53,156.0,142.0,63.0,1.11,HIIT,19.3,3.7,5,3,24.0,9.5,0.8494623655913979,8.06989247311828,503.4,0.8494623655913979,0
676,20,Female,82.0,1.78,203.0,148.0,80.0,0.64,Yoga,26.1,3.0,2,0,25.8,3.0,0.5528455284552846,1.6585365853658538,87.0,0.5528455284552846,1
677,40,Male,65.9,1.74,185.0,168.0,72.0,0.81,HIIT,16.2,3.2,3,1,21.7,9.5,0.8495575221238938,8.070796460176991,430.8,0.8495575221238938,1
678,54,Male,65.5,1.74,169.0,154.0,67.0,0.56,HIIT,19.5,2.7,3,1,21.7,9.5,0.8529411764705882,8.102941176470589,297.2,0.8529411764705882,1
679,54,Male,65.5,1.6,166.0,121.0,66.0,0.78,Yoga,18.2,3.7,6,2,25.6,3.0,0.55,1.65,84.3,0.55,0
680,27,Female,66.0,1.6,196.0,140.0,71.0,0.41,Yoga,23.6,3.2,3,0,25.7,3.0,0.552,1.656,44.8,0.552,1
681,27,Male,76.5,1.7,187.0,152.0,69.0,0.77,Strength,15.6,3.6,5,1,26.4,6.0,0.7033898305084746,4.220338983050848,248.6,0.7033898305084746,0
682,36,Male,66.2,1.61,185.0,146.0,72.0,0.65,Cardio,27.3,2.7,2,0,25.5,7.0,0.6548672566371682,4.5840707964601775,197.3,0.6548672566371682,1
683,34,Female,55.4,1.72,183.0,165.0,61.0,1.03,HIIT,15.0,3.7,5,2,18.7,9.5,0.8524590163934426,8.098360655737704,462.1,0.8524590163934426,0
684,38,Male,44.5,1.46,186.0,138.0,78.0,0.55,Yoga,26.6,3.9,3,0,20.8,3.0,0.5555555555555556,1.6666666666666667,40.8,0.5555555555555556,1
685,31,Female,72.9,1.63,193.0,137.0,70.0,0.86,Yoga,18.1,4.6,6,2,27.4,3.0,0.5447154471544715,1.6341463414634143,102.5,0.5447154471544715,0
686,26,Male,62.3,1.86,190.0,156.0,75.0,0.6,Strength,27.2,3.2,3,1,18.0,6.0,0.7043478260869566,4.22608695652174,158.0,0.7043478260869566,1
687,18,Female,74.8,1.72,204.0,165.0,76.0,0.72,Strength,25.1,2.4,3,0,25.2,6.0,0.6953125,4.171875,224.7,0.6953125,1
688,30,Female,67.8,1.7,192.0,176.0,82.0,0.77,HIIT,34.4,3.4,3,0,23.6,9.5,0.8545454545454545,8.118181818181817,423.8,0.8545454545454545,1
689,21,Male,96.7,1.88,197.0,153.0,72.0,0.86,Cardio,20.2,3.2,3,0,27.4,7.0,0.648,4.5360000000000005,377.2,0.648,1
690,18,Female,54.0,1.45,202.0,155.0,66.0,1.21,Cardio,15.4,3.3,6,3,25.7,7.0,0.6544117647058824,4.580882352941177,299.3,0.6544117647058824,0
691,57,Male,54.5,1.6,166.0,143.0,75.0,0.92,Mixed,21.3,3.8,5,1,21.3,8.0,0.7472527472527473,5.978021978021978,299.7,0.7472527472527473,1
692,49,Female,56.9,1.64,169.0,142.0,60.0,1.43,Mixed,17.4,4.8,6,3,21.2,8.0,0.7522935779816514,6.018348623853211,489.7,0.7522935779816514,0
693,51,Male,68.3,1.77,165.0,138.0,76.0,0.25,Strength,19.9,2.7,3,0,21.9,6.0,0.6966292134831461,4.179775280898877,71.4,0.6966292134831461,1
694,45,Male,82.2,1.77,176.0,162.0,80.0,0.69,HIIT,26.3,3.0,3,0,26.3,9.5,0.8541666666666666,8.114583333333332,460.2,0.8541666666666666,1
695,48,Female,45.7,1.59,179.0,150.0,63.0,1.22,Mixed,17.8,5.1,7,3,18.0,8.0,0.75,6.0,334.5,0.75,0
696,25,Male,78.0,1.78,194.0,175.0,66.0,1.02,HIIT,21.7,3.9,7,2,24.6,9.5,0.8515625,8.08984375,643.6,0.8515625,0
697,56,Male,55.0,1.64,162.0,127.0,63.0,0.87,Cardio,16.3,2.7,5,2,20.5,7.0,0.6464646464646465,4.525252525252526,216.5,0.6464646464646465,0
698,43,Male,80.3,1.8,173.0,138.0,55.0,1.3,Strength,13.6,4.1,6,3,24.8,6.0,0.7033898305084746,4.220338983050848,440.6,0.7033898305084746,0
699,51,Female,63.1,1.58,175.0,158.0,61.0,1.2,HIIT,15.7,4.2,7,3,25.4,9.5,0.8508771929824561,8.083333333333334,612.1,0.8508771929824561,0
700,20,Female,50.1,1.67,204.0,157.0,69.0,0.68,Cardio,27.9,2.9,3,0,18.0,7.0,0.6518518518518519,4.562962962962963,155.5,0.6518518518518519,1
701,29,Male,61.4,1.63,190.0,151.0,79.0,0.66,Cardio,24.6,3.5,3,0,23.1,7.0,0.6486486486486487,4.54054054054054,184.0,0.6486486486486487,1
702,18,Male,78.5,1.79,198.0,178.0,66.0,0.6,HIIT,23.5,2.5,3,0,24.6,9.5,0.8484848484848485,8.06060606060606,379.7,0.8484848484848485,1
703,22,Female,64.5,1.63,194.0,175.0,67.0,1.33,HIIT,23.9,3.9,6,2,24.4,9.5,0.8503937007874016,8.078740157480315,693.0,0.8503937007874016,0
704,47,Female,66.0,1.68,169.0,144.0,69.0,0.58,Mixed,23.3,4.4,4,1,23.5,8.0,0.75,6.0,229.7,0.75,1
705,47,Male,57.3,1.73,171.0,145.0,68.0,0.53,Mixed,23.9,3.9,3,1,19.1,8.0,0.7475728155339806,5.980582524271845,181.6,0.7475728155339806,1
706,34,Female,59.3,1.73,183.0,127.0,59.0,1.05,Yoga,19.7,3.9,7,3,19.7,3.0,0.5483870967741935,1.6451612903225803,102.4,0.5483870967741935,0
707,40,Female,57.8,1.77,176.0,134.0,55.0,1.05,Cardio,17.7,3.3,4,2,18.5,7.0,0.6528925619834711,4.570247933884298,277.4,0.6528925619834711,0
708,32,Male,75.9,1.7,194.0,139.0,73.0,0.75,Yoga,25.6,4.1,3,0,26.2,3.0,0.5454545454545454,1.6363636363636362,93.2,0.5454545454545454,1
709,54,Female,63.2,1.64,174.0,147.0,66.0,0.56,Mixed,24.3,4.3,5,1,23.5,8.0,0.75,6.0,212.4,0.75,1
710,38,Female,64.4,1.65,177.0,140.0,71.0,0.79,Cardio,29.5,3.4,3,0,23.8,7.0,0.6509433962264151,4.556603773584905,231.8,0.6509433962264151,1
711,31,Female,51.0,1.68,186.0,171.0,85.0,0.66,HIIT,18.8,3.0,3,1,18.0,9.5,0.8514851485148515,8.089108910891088,272.3,0.8514851485148515,1
712,19,Male,69.4,1.7,196.0,151.0,68.0,0.61,Cardio,21.2,2.8,2,0,23.9,7.0,0.6484375,4.5390625,192.2,0.6484375,1
713,28,Female,73.6,1.67,194.0,176.0,77.0,0.95,HIIT,26.8,3.4,2,0,26.5,9.5,0.8461538461538461,8.038461538461538,562.0,0.8461538461538461,1
714,56,Male,50.9,1.68,162.0,132.0,61.0,0.9,Strength,15.7,4.2,6,2,18.0,6.0,0.7029702970297029,4.217821782178218,193.2,0.7029702970297029,0
715,55,Female,51.1,1.53,160.0,144.0,55.0,1.29,HIIT,13.1,4.1,6,3,21.9,9.5,0.8476190476190476,8.052380952380952,530.8,0.8476190476190476,0
716,51,Female,54.9,1.75,177.0,134.0,55.0,1.1,Cardio,11.7,3.1,7,3,18.0,7.0,0.6475409836065574,4.532786885245902,273.7,0.6475409836065574,0
717,55,Male,64.4,1.7,167.0,146.0,81.0,0.71,Mixed,20.3,4.3,2,0,22.3,8.0,0.7558139534883721,6.046511627906977,276.5,0.7558139534883721,1
718,51,Male,64.6,1.78,164.0,150.0,71.0,1.23,HIIT,16.1,3.7,4,2,20.4,9.5,0.8494623655913979,8.06989247311828,641.2,0.8494623655913979,0
719,35,Male,72.0,1.68,193.0,134.0,62.0,1.22,Yoga,21.7,4.5,4,2,25.5,3.0,0.549618320610687,1.6488549618320612,144.8,0.549618320610687,0
720,47,Male,56.0,1.51,167.0,138.0,70.0,1.18,Strength,22.7,3.6,7,2,24.7,6.0,0.7010309278350515,4.2061855670103085,277.9,0.7010309278350515,0
721,32,Female,78.8,1.64,191.0,152.0,60.0,1.44,Strength,16.8,4.0,4,2,29.2,6.0,0.7022900763358778,4.213740458015267,478.1,0.7022900763358778,0
722,44,Male,65.5,1.66,188.0,169.0,58.0,1.27,HIIT,18.1,4.4,5,3,23.8,9.5,0.8538461538461538,8.111538461538462,674.8,0.8538461538461538,0
723,51,Male,78.0,1.75,168.0,128.0,78.0,0.76,Yoga,23.3,3.4,2,0,25.4,3.0,0.5555555555555556,1.6666666666666667,98.8,0.5555555555555556,1
724,55,Male,47.2,1.47,164.0,117.0,60.0,1.24,Yoga,16.9,4.3,6,2,21.8,3.0,0.5480769230769231,1.6442307692307694,96.2,0.5480769230769231,0
725,50,Female,55.6,1.68,171.0,133.0,61.0,0.88,Cardio,26.8,3.0,6,2,19.6,7.0,0.6545454545454545,4.581818181818182,224.2,0.6545454545454545,0
726,41,Female,82.0,1.73,190.0,156.0,75.0,0.47,Strength,27.6,2.5,3,0,27.3,6.0,0.7043478260869566,4.22608695652174,162.9,0.7043478260869566,1
727,32,Male,75.5,1.61,195.0,177.0,70.0,0.57,HIIT,17.7,2.5,4,1,29.0,9.5,0.856,8.132,350.0,0.856,1
728,47,Male,76.4,1.69,171.0,125.0,70.0,0.55,Yoga,25.1,2.9,2,0,26.8,3.0,0.5445544554455446,1.6336633663366338,68.6,0.5445544554455446,1
729,59,Male,64.1,1.62,163.0,149.0,71.0,1.31,HIIT,12.5,3.9,7,3,24.5,9.5,0.8478260869565217,8.054347826086957,676.3,0.8478260869565217,0
730,34,Male,51.9,1.61,191.0,143.0,56.0,1.23,Cardio,8.6,3.5,7,3,20.1,7.0,0.6444444444444445,4.511111111111111,288.0,0.6444444444444445,0
731,22,Female,76.8,1.64,196.0,178.0,75.0,1.04,HIIT,24.5,3.0,5,1,28.6,9.5,0.8512396694214877,8.086776859504132,645.9,0.8512396694214877,1
732,46,Male,68.1,1.61,168.0,154.0,73.0,0.92,HIIT,21.7,3.5,5,1,26.3,9.5,0.8526315789473684,8.1,507.5,0.8526315789473684,1
733,21,Female,98.1,1.75,204.0,144.0,71.0,0.25,Yoga,32.2,3.1,2,0,32.1,3.0,0.5488721804511278,1.6466165413533835,40.4,0.5488721804511278,1
734,27,Male,50.0,1.61,196.0,138.0,67.0,0.95,Yoga,19.0,4.3,6,2,19.4,3.0,0.5503875968992248,1.6511627906976742,78.4,0.5503875968992248,0
735,34,Male,69.4,1.59,188.0,135.0,71.0,0.97,Yoga,26.4,4.4,3,0,27.5,3.0,0.5470085470085471,1.6410256410256412,110.5,0.5470085470085471,1
736,27,Female,90.3,1.86,199.0,166.0,70.0,0.26,Mixed,18.6,3.3,4,1,26.2,8.0,0.7441860465116279,5.953488372093023,139.8,0.7441860465116279,1
737,34,Male,71.4,1.78,180.0,140.0,64.0,0.98,Cardio,10.0,3.5,6,3,22.6,7.0,0.6551724137931034,4.586206896551724,320.9,0.6551724137931034,0
738,37,Male,65.7,1.49,182.0,130.0,67.0,0.68,Yoga,20.1,3.6,3,1,29.5,3.0,0.5478260869565217,1.643478260869565,73.4,0.5478260869565217,1
739,41,Male,65.8,1.6,192.0,162.0,72.0,0.93,Mixed,22.1,4.2,3,1,25.6,8.0,0.75,6.0,367.2,0.75,1
740,22,Male,58.8,1.7,201.0,156.0,72.0,0.96,Cardio,28.7,3.3,2,0,20.3,7.0,0.6511627906976745,4.558139534883721,257.3,0.6511627906976745,1
741,51,Female,69.0,1.71,172.0,138.0,76.0,0.85,Cardio,26.9,2.9,3,0,23.5,7.0,0.6458333333333334,4.520833333333334,265.1,0.6458333333333334,1
742,23,Male,47.4,1.53,198.0,158.0,66.0,0.91,Strength,20.6,3.7,4,2,20.2,6.0,0.696969696969697,4.181818181818182,180.4,0.696969696969697,0
743,19,Male,71.4,1.8,192.0,138.0,73.0,0.51,Yoga,25.8,3.5,3,0,22.1,3.0,0.5462184873949579,1.638655462184874,59.7,0.5462184873949579,1
744,30,Female,83.3,1.76,186.0,150.0,66.0,0.42,Strength,29.7,3.1,3,0,26.8,6.0,0.7,4.199999999999999,146.9,0.7,1
745,28,Male,83.5,1.73,197.0,166.0,74.0,0.95,Mixed,16.1,5.199999999999999,4,1,28.0,8.0,0.7479674796747967,5.983739837398374,474.7,0.7479674796747967,0
746,40,Female,82.0,1.82,177.0,153.0,80.0,0.64,Mixed,26.0,3.9,3,1,24.9,8.0,0.7525773195876289,6.020618556701031,316.0,0.7525773195876289,1
747,33,Male,62.5,1.73,186.0,157.0,71.0,0.63,Mixed,23.4,3.7,5,1,21.0,8.0,0.7478260869565218,5.982608695652174,235.6,0.7478260869565218,1
748,48,Male,75.9,1.72,173.0,157.0,67.0,1.03,HIIT,23.6,2.8,5,1,25.5,9.5,0.8490566037735849,8.066037735849058,630.6,0.8490566037735849,1
749,28,Male,90.6,1.84,187.0,146.0,71.0,1.05,Cardio,18.8,3.4,3,1,26.9,7.0,0.646551724137931,4.525862068965518,430.5,0.646551724137931,1
750,33,Female,57.7,1.79,181.0,166.0,81.0,0.59,HIIT,26.8,2.6,2,0,18.0,9.5,0.85,8.075,274.9,0.85,1
751,25,Female,62.3,1.6,195.0,144.0,81.0,0.72,Yoga,28.2,3.6,3,0,24.5,3.0,0.5526315789473685,1.6578947368421053,74.4,0.5526315789473685,1
752,21,Male,70.6,1.74,197.0,159.0,70.0,0.93,Strength,13.9,3.6,7,2,23.2,6.0,0.7007874015748031,4.2047244094488185,276.1,0.7007874015748031,0
753,57,Female,72.4,1.61,164.0,150.0,72.0,0.52,HIIT,23.3,3.1,4,1,27.8,9.5,0.8478260869565217,8.054347826086957,303.2,0.8478260869565217,1
754,21,Male,76.5,1.73,192.0,162.0,73.0,0.52,Mixed,26.2,3.6,3,1,25.5,8.0,0.7478991596638656,5.983193277310924,238.0,0.7478991596638656,1
755,42,Female,77.4,1.73,175.0,144.0,71.0,0.82,Strength,25.2,3.4,5,1,25.9,6.0,0.7019230769230769,4.211538461538462,267.3,0.7019230769230769,1
756,20,Male,52.5,1.54,203.0,170.0,70.0,0.54,Mixed,24.5,3.6,3,0,22.1,8.0,0.7518796992481203,6.015037593984962,170.5,0.7518796992481203,1
757,49,Female,66.8,1.67,186.0,146.0,73.0,0.64,Cardio,35.1,3.1,2,0,24.0,7.0,0.6460176991150443,4.522123893805309,193.3,0.6460176991150443,1
758,20,Male,80.9,1.71,201.0,168.0,68.0,0.85,Mixed,18.2,4.3,5,1,27.8,8.0,0.7518796992481203,6.015037593984962,413.6,0.7518796992481203,0
759,44,Female,63.6,1.64,179.0,152.0,71.0,0.7,Mixed,28.3,4.5,4,1,23.7,8.0,0.75,6.0,267.1,0.75,1
760,46,Female,72.3,1.71,176.0,136.0,61.0,0.62,Cardio,21.7,2.9,5,1,24.7,7.0,0.6521739130434783,4.565217391304348,204.6,0.6521739130434783,1
761,49,Female,55.8,1.76,172.0,130.0,78.0,0.84,Yoga,28.2,4.4,2,0,18.0,3.0,0.5531914893617021,1.6595744680851063,77.8,0.5531914893617021,1
762,36,Female,66.7,1.68,187.0,132.0,65.0,0.72,Yoga,31.1,3.7,2,0,23.7,3.0,0.5491803278688525,1.6475409836065575,79.1,0.5491803278688525,1
763,38,Male,52.2,1.7,177.0,161.0,72.0,0.66,HIIT,17.9,3.2,5,1,18.0,9.5,0.8476190476190476,8.052380952380952,277.4,0.8476190476190476,1
764,22,Male,72.5,1.82,196.0,154.0,76.0,0.73,Cardio,9.6,3.5,3,1,21.9,7.0,0.65,4.55,240.8,0.65,1
765,35,Female,72.4,1.73,186.0,131.0,64.0,0.98,Yoga,18.1,4.3,7,3,24.3,3.0,0.5491803278688525,1.6475409836065575,116.9,0.5491803278688525,0
766,45,Male,78.2,1.7,170.0,135.0,71.0,0.91,Cardio,26.7,3.0,3,0,27.1,7.0,0.6464646464646465,4.525252525252526,322.0,0.6464646464646465,1
767,59,Female,50.2,1.58,163.0,133.0,63.0,1.63,Strength,10.2,5.199999999999999,7,3,20.0,6.0,0.7,4.199999999999999,343.7,0.7,0
768,39,Male,77.8,1.75,171.0,123.0,64.0,1.51,Yoga,10.5,4.8,7,3,25.5,3.0,0.5514018691588785,1.6542056074766354,194.3,0.5514018691588785,0
769,38,Female,87.7,1.71,186.0,159.0,79.0,0.38,Mixed,27.9,3.6,3,1,29.9,8.0,0.7476635514018691,5.981308411214953,199.3,0.7476635514018691,1
770,23,Male,70.1,1.81,196.0,177.0,67.0,0.76,HIIT,10.3,3.3,4,2,21.4,9.5,0.8527131782945736,8.10077519379845,431.6,0.8527131782945736,0
771,18,Male,51.1,1.68,205.0,142.0,65.0,1.35,Yoga,12.8,5.1,5,3,18.0,3.0,0.55,1.65,113.8,0.55,0
772,22,Female,56.5,1.5,203.0,144.0,73.0,0.92,Yoga,21.9,3.9,2,0,25.2,3.0,0.5461538461538461,1.6384615384615384,85.2,0.5461538461538461,1
773,58,Female,43.9,1.51,169.0,140.0,71.0,0.42,Strength,34.0,2.7,3,0,19.2,6.0,0.7040816326530612,4.224489795918368,77.9,0.7040816326530612,1
774,29,Female,63.7,1.75,192.0,153.0,79.0,0.53,Cardio,26.9,2.3,3,0,20.7,7.0,0.6548672566371682,4.5840707964601775,154.8,0.6548672566371682,1
775,43,Female,72.9,1.62,168.0,145.0,74.0,0.63,Mixed,17.1,4.8,4,1,27.7,8.0,0.7553191489361702,6.042553191489362,277.5,0.7553191489361702,1
776,51,Female,93.6,1.72,160.0,138.0,72.0,0.29,Mixed,31.4,3.2,2,0,31.5,8.0,0.75,6.0,162.9,0.75,1
777,31,Male,57.2,1.69,183.0,144.0,55.0,1.08,Strength,20.2,3.6,7,3,20.0,6.0,0.6953125,4.171875,257.7,0.6953125,0
778,43,Female,58.2,1.66,181.0,142.0,71.0,0.71,Cardio,31.2,2.6,5,1,21.1,7.0,0.6454545454545455,4.5181818181818185,186.7,0.6454545454545455,1
779,44,Male,62.1,1.67,169.0,153.0,60.0,1.47,HIIT,8.0,3.7,5,3,22.2,9.5,0.8532110091743119,8.105504587155963,739.9,0.8532110091743119,0
780,26,Female,55.4,1.59,193.0,152.0,76.0,0.68,Cardio,17.2,3.3,2,0,21.8,7.0,0.6495726495726496,4.547008547008547,171.3,0.6495726495726496,1
781,43,Male,89.4,1.68,175.0,149.0,69.0,0.97,Mixed,8.9,4.1,7,2,31.7,8.0,0.7547169811320755,6.037735849056604,523.6,0.7547169811320755,0
782,39,Male,57.5,1.62,183.0,167.0,75.0,1.08,HIIT,20.8,3.4,3,1,21.9,9.5,0.8518518518518519,8.092592592592593,502.6,0.8518518518518519,1
783,47,Female,60.6,1.64,177.0,150.0,70.0,0.98,Mixed,26.1,4.4,5,1,22.4,8.0,0.7476635514018691,5.981308411214953,355.2,0.7476635514018691,0
784,34,Female,82.7,1.65,186.0,127.0,55.0,1.12,Yoga,8.4,4.4,5,3,30.5,3.0,0.549618320610687,1.6488549618320612,152.7,0.549618320610687,0
785,43,Male,72.3,1.66,181.0,152.0,66.0,0.95,Mixed,25.7,4.5,4,1,26.3,8.0,0.7478260869565218,5.982608695652174,410.9,0.7478260869565218,0
786,53,Male,87.8,1.77,161.0,135.0,72.0,0.25,Strength,22.4,2.7,2,0,27.9,6.0,0.7078651685393258,4.247191011235955,93.2,0.7078651685393258,1
787,18,Female,56.6,1.67,205.0,139.0,59.0,1.46,Yoga,14.8,4.8,5,3,20.4,3.0,0.547945205479452,1.643835616438356,135.8,0.547945205479452,0
788,25,Male,69.5,1.78,196.0,151.0,67.0,0.86,Cardio,21.9,3.3,3,1,21.9,7.0,0.6511627906976745,4.558139534883721,272.4,0.6511627906976745,1
789,52,Male,66.7,1.83,172.0,128.0,74.0,0.53,Yoga,29.3,3.3,2,0,19.8,3.0,0.5510204081632653,1.6530612244897958,58.4,0.5510204081632653,1
